"Time","Interest","Cliche","Dumb","WTF","Funny"
"3788","30","1","1","1","1"
"3790","30","1","1","1","1"
"3792","30","1","1","1","1"
"3794","30","1","1","1","1"
"3796","30","1","1","1","1"
"3798","30","1","1","1","1"
"3800","30","1","1","1","1"
"3802","30","1","1","1","1"
"3804","30","1","1","1","1"
"3806","30","1","1","1","1"
"3808","30","1","1","1","1"
"3810","30","1","1","1","1"
"3812","30","1","1","1","1"
"3814","30","1","1","1","1"
"3816","30","1","1","1","1"
"3818","30","1","1","1","1"
"3820","30","1","1","1","1"
"3822","30","1","1","1","1"
"3824","30","1","1","1","1"
"3826","30","1","1","1","1"
"3828","30","1","1","1","1"
"3830","30","1","1","1","1"
"3832","30","1","1","1","1"
"3834","30","1","1","1","1"
"3836","30","1","1","1","1"
"3838","30","1","1","1","1"
"3840","30","1","1","1","1"
"3842","30","1","1","1","1"
"3844","30","1","1","1","1"
"3846","30","1","1","1","1"
"3848","30","1","1","1","1"
"3850","30","1","6","1","1"
"3852","30","1","6","1","1"
"3854","34","1","6","1","1"
"3856","34","1","6","1","1"
"3858","34","1","6","1","1"
"3860","34","1","6","1","1"
"3862","34","1","6","1","1"
"3864","34","1","6","1","1"
"3866","34","1","6","1","1"
"3868","34","1","6","1","1"
"3870","34","1","6","1","1"
"3872","34","1","6","1","1"
"3874","34","1","6","1","1"
"3876","34","1","6","1","1"
"3878","34","1","6","1","1"
"3880","34","1","6","1","1"
"3882","34","1","6","1","1"
"3884","34","1","6","1","1"
"3886","34","1","6","1","1"
"3888","34","1","6","1","1"
"3890","30","1","6","1","1"
"3892","30","1","6","1","1"
"3894","30","1","6","1","1"
"3896","30","1","6","1","1"
"3898","30","1","6","1","1"
"3900","30","1","6","1","1"
"3902","30","1","6","1","1"
"3904","30","1","6","1","1"
"3906","30","1","6","1","1"
"3908","30","1","6","1","1"
"3910","30","1","6","1","1"
"3912","30","1","6","1","1"
"3914","30","1","6","1","1"
"3916","30","1","6","1","1"
"3918","30","1","6","1","1"
"3920","30","1","6","1","1"
"3922","30","1","6","1","1"
"3924","30","1","6","1","1"
"3926","30","1","6","1","1"
"3928","30","1","6","1","1"
"3930","30","1","6","1","1"
"3932","30","1","8","1","1"
"3934","30","1","4","1","1"
"3936","20","1","4","1","1"
"3938","20","1","4","1","1"
"3940","20","1","4","1","1"
"3942","20","1","4","1","1"
"3944","20","1","4","1","1"
"3946","28","1","4","1","1"
"3948","28","1","4","1","1"
"3950","28","1","4","1","1"
"3952","28","1","4","1","1"
"3954","28","1","4","1","1"
"3956","28","1","4","1","1"
"3958","28","1","4","1","1"
"3960","28","1","4","1","1"
"3962","28","1","4","1","1"
"3964","28","1","4","1","1"
"3966","28","1","4","10","1"
"3968","28","1","4","10","1"
"3970","28","1","4","10","1"
"3972","28","1","4","10","1"
"3974","28","1","4","10","1"
"3976","28","1","4","10","1"
"3978","28","1","4","10","1"
"3980","28","1","4","10","1"
"3982","28","1","4","10","1"
"3984","28","1","4","10","1"
"3986","28","1","4","10","1"
"3988","28","1","4","10","1"
"3990","28","1","4","10","1"
"3992","28","1","4","10","1"
"3994","28","1","10","10","1"
"3996","28","1","10","6","1"
"3998","28","1","10","6","1"
"4000","28","1","10","6","1"
"4002","28","1","10","6","1"
"4004","28","1","10","6","1"
"4006","28","1","10","6","1"
"4008","20","1","10","6","1"
"4010","20","1","10","6","1"
"4012","20","1","10","6","1"
"4014","20","1","10","1","1"
"4016","20","1","10","1","1"
"4018","20","1","2","1","1"
